index,citations,year,Affiliation0,Affiliation1,Affiliation2,Affiliation3,Affiliation4,Affiliation5,Affiliation6,Affiliation7,Affiliation8,Affiliation9,citations_average
5884,20,2015,Harvard University',"Professor of Computer Science, University of Washington'","Assistant Professor, UToronto'",,,,,,,,6.666666666666667
5886,1163,2015,DeepMind',Google DeepMind',University of Oxford',DeepMind',,,,,,,387.6666666666667
5887,88,2015,Google Brain',"Research Scientist, Google'",,,,,,,,,29.333333333333332
5889,9,2015,,,"Professor in Signal Processing, Chalmers University of Technology'",Chief Data Scientist Swiss Data Science Center (ETH)',,,,,,,3.0
5890,20,2015,"Assistant Professor, Machine Learning and Robotics Group, University of Tehran'",MIT',,,,,,,,,6.666666666666667
5892,8,2015,Research Scientist',Indian Institute of Technology Delhi',,,,,,,,,2.6666666666666665
5893,13,2015,"Research Staff member , IBM TJ Watson Research Center'",MIT',,,,,,,,,4.333333333333333
5894,20,2015,KU Leuven',"Associate Professor, Department of Computer Science, KU Leuven'",UCLA',"Professor of Computer Science, UCLA'","Assistant Professor and Samueli Fellow, UCLA'",,,,,,6.666666666666667
5895,24,2015,,"University of Michigan, Ann Arbor'","University of Chicago, Professor of Statistics and Computer Science'",,,,,,,,8.0
5896,180,2015,Research scientist at Facebook',"Research scientist, Facebook'",,,,,,,,,60.0
5897,131,2015,"Senior Research Scientist, Adobe Research'",,University of California at Merced',Google Brain / U. Michigan',,,,,,,43.666666666666664
5898,47,2015,,"University of California, Los Angeles'","Gottesman Family Centennial Professor, CS Dept, UT Austin'",,,,,,,,15.666666666666666
5899,25,2015,Nankai University',,,,,,,,,,8.333333333333334
5900,253,2015,"Assistant Professor of Electrical Engineering, Princeton University'","The Simons Chair in Mathematics and Statistics, Stanford University'",,,,,,,,,84.33333333333333
5902,11,2015,"Computer Science, CU Boulder'",,,,,,,,,,3.6666666666666665
5903,4,2015,MIT-IBM Watson AI Lab',"Assistant Professor, University of British Columbia'",Google',"Research Scientist, Google Brain / Professor, University of Alberta'",,,,,,,1.3333333333333333
5904,30,2015,"Facebook AI Research; U. Montreal (Professor, Computer Sc. & Op. Res.); MILA; CIFAR'",,Universit\xc3\xa9 de Montr\xc3\xa9al',,,,,,,,10.0
5910,20,2015,"University of Washington, UC Berkeley, Google Brain'",Facebook AI Research',"Associate Professor, Computer Science and Engineering, University of Washington'",,,,,,,,6.666666666666667
5911,92,2015,"Google, Inc.'",,Google',Google',,,,,,Site Reliability Engineer',30.666666666666668
5912,11,2015,Australian National University',,,,,,,,,,3.6666666666666665
5913,37,2015,"Professor of Electrical Engineering and Statistics, Stanford University'",,Weizmann Institute and New York University',,,,,,,,12.333333333333334
5915,32,2015,Google Brain',,,,,,,,,,10.666666666666666
5916,9,2015,"Assistant Professor of Statistics, University of Seoul'",,,,,,,,,,3.0
5918,1,2015,,,,,,,,,,,0.3333333333333333
5919,4,2015,"Postdoctorant, Machine Learing, Fribourg University'",,,,,,,,,,1.3333333333333333
5920,142,2015,,POSTECH (Pohang University of Science and Technology)',"Associate Professor, Seoul National University'",,,,,,,,47.333333333333336
5921,51,2015,,,SenseTime Research',The Hong Kong University of Science and Technology',,,,,,,17.0
5923,8,2015,"Australian National University, Data61/CSIRO'",,,,,,,,,,2.6666666666666665
5924,25,2015,"Associate Professor, National Institute of Informatics'",Professor of Data Mining in the Life Sciences at ETH Zurich',,,,,,,,,8.333333333333334
5925,13,2015,,,,,,,,,,,4.333333333333333
5926,260,2015,,"University of T\xc3\xbcbingen, Germany; Baylor College of Medicine'","CIN, MPI, BCCN Tuebingen'",,,,,,,,86.66666666666667
5929,13,2015,"School of Computer Science, University of Lincoln, UK'","Associate Professor, Informatics, University of Edinburgh'","Google, University of Edinburgh'",,,,,,,,4.333333333333333
5931,26,2015,"Professor of Artificial Intelligence, Department of Computer Science, University of Bristol'","Associate Professor, University of Tartu'",,,,,,,,,8.666666666666666
5933,33,2015,Unige-IIT-MIT',Universit\xc3\xa0 di Genova',,,,,,,,,11.0
5934,27,2015,"PhD student, Telecom ParisTech, Universite Paris-Saclay'",Telecom ParisTech',"INRIA, Univ. Paris-Saclay'",,,,,,,,9.0
5937,11,2015,University of Bath',,,,,,,,,,3.6666666666666665
5938,72,2015,"Staff Research Scientist, DeepMind'",Staff Research Scientist at DeepMind',,,,,,,,,24.0
5939,19,2015,Hangzhou Dianzi University',Assistant Professor at Northern Illinois University',Duke University',,,,,,,,6.333333333333333
5941,102,2015,"Assistant Professor (Adj.) of Computer Science, Columbia University'","Assistant Professor, NYU'","Professor of Statistics and Political Science, Columbia University'","Professor of Statistics and Computer Science, Columbia University'",,,,,,,34.0
5942,5,2015,,"Assistant Professor of Computer Science, Cornell University'","Assistant Professor, Cornell University'",,,,,,,,1.6666666666666667
5943,385,2015,,,Nokia',The Curious AI Company',"Assistant professor, Aalto University'",,,,,,128.33333333333334
5945,26,2015,"Software Engineer, Waymo'",Carnegie Mellon University',,,,,,,,,8.666666666666666
5948,14,2015,Senior Machine Learning Scientist at snips.ai',"Ecole Normale Sup\xc3\xa9rieure Paris, Sorbonne Universit\xc3\xa9, LightOn'",,,,,,,,,4.666666666666667
5949,114,2015,,,Lule\xc3\xa5 University of Technology',,,,,,,,38.0
5950,23,2015,"Assistant Professor of Computer Science, University of Maryland'",,The University of Hong Kong',,,,,,,,7.666666666666667
5951,29,2015,,,,,,,,,,,9.666666666666666
5954,22,2015,Baylor College of Medicine',Scientist',Chinese University of Hong Kong',"IIIS, Tsinghua University'",,,,,,,7.333333333333333
5955,276,2015,"Research Scientist, DeepMind'",IBM TJ Watson Research Center',Google Brain / U. Michigan',"Professor of Psychology, University of Michigan'","Professor, Computer Science & Engineering, University of Michigan'",,,,,,92.0
5956,26,2015,"Software Engineer, Twitter'",,,,,,,,,,8.666666666666666
5957,4,2015,FUTURE UNIVERSITY HAKODATE',,,,,,,,,,1.3333333333333333
5959,14,2015,Rutgers University',Princeton University',,,,,,,,,4.666666666666667
5960,14,2015,"Senior Scientist, Bioinformatics, Bayer AG'",,"Institute of Bioinformatics, Johannes Kepler University Linz'","Professor of Machine Learning, Johannes Kepler University Linz'",,,,,,,4.666666666666667
5961,49,2015,,"Assistant Professor, Statistics & Data Science, and Machine Learning, Carnegie Mellon'",University of Oxford',"Gatsby Computational Neuroscience Unit, UCL'",,,,,,,16.333333333333332
5963,15,2015,,,Idiap',"Professor Computer Science, EPFL'",,,,,,,5.0
5964,687,2015,Google DeepMind',,"Staff Research Scientist, DeepMind; Honorary Reader (Associate Professor), UCL'",Google Brain Amsterdam',,,DeepMind and Oxford University',,,,229.0
5965,26,2015,Stanford University',,,,,,,,,,8.666666666666666
5966,48,2015,"PhD student, Machine Learning Department, Carnegie Mellon University'",,,California Institute of Technology',,,,,,,16.0
5967,2,2015,,,Research scientist at INRIA',,,,,,,,0.6666666666666666
5968,2,2015,,,,,,,,,,,0.6666666666666666
5969,44,2015,,"Professor of Biological & Agricultural Engineering, University of Arkansas'",,,,,,,,,14.666666666666666
5975,11,2015,"PhD, Machine Learning Department, Carnegie Mellon University'",,"University of California, Los Angeles'",,"Gottesman Family Centennial Professor, CS Dept, UT Austin'",,,,,,3.6666666666666665
5976,5,2015,University of Illinois Urbana-Champaign',University of Washington',,,,,,,,,1.6666666666666667
5977,111,2015,,,,,,,,,,,37.0
5978,458,2015,Research Scientist at Google DeepMind',Google Brain & CNRS',Google',Principal Scientist / Research Director at Google',Research Director of OpenAI',"Emeritus Prof. Comp Sci, U.Toronto & Engineering Fellow, Google'",,,,,152.66666666666666
5983,17,2015,Tsinghua University',"Professor of Biological & Agricultural Engineering, University of Arkansas'",,,,,,,,,5.666666666666667
5985,44,2015,,,"The School of Psychological Sciences, Tel-Aviv University'","Associate Professor,Department of Psychology and the Neuroscience Institute, Princeton\xc2\xa0\xe2\x80\xa6'",Dartmouth College',Princeton University',,,,,14.666666666666666
5986,13,2015,,"Professor of Statistical Machine Learning, Oxford, Research Scientist, DeepMind'","Professor of Statistics, University of Oxford'",,,,,,,,4.333333333333333
5989,8,2015,"Duke University, Baidu Research'",Duke University',Duke University',,,,,,,,2.6666666666666665
5990,436,2015,Research Scientist at Google DeepMind',Google DeepMind',"Research Scientist, Google Inc.'",,,,,,,,145.33333333333334
5991,22,2015,university of Missouri',,"Department of Computing Science, University of Alberta'",,,,,,,,7.333333333333333
5993,18,2016,Postdoctoral Fellow at University of Montreal,,,,,,,,,,9.0
5995,5,2016,,,,,,,,,,,2.5
5998,28,2016,Amazon AI,"Assistant Professor, UIUC",,,,,,,,,14.0
6000,9,2016,,,,,,,,,,,4.5
6001,6,2016,Borealis AI,Google DeepMind,,,,,,,,,3.0
6002,59,2016,,,,,,,,,,,29.5
6005,14,2016,"Department of Periodontology, West China School of Stomatology, Sichuan University, No …",,,,,,,,,,7.0
6006,7,2016,,,,,,,,,,,3.5
6009,13,2016,,,,,,,,,,,6.5
6011,10,2016,,,,,,,,,,,5.0
6012,64,2016,Technical University of Denmark,,,,,,,,,,32.0
6014,6,2016,"PhD Candidate, University of Southern California","Research Assistant Professor, University of Southern California, Information Sciences …","University of Southern California, Information Sciences Institute",,,,,,,,3.0
6016,29,2016,Inria - Grenoble Rhône-Alpes,,,,,,,,,,14.5
6017,30,2016,Princeton University - CS department,"CNRS & Ecole Normale Supérieure, Paris",Inria - Ecole Normale Supérieure,,,,,,,,15.0
6018,4,2016,"University of California, Los Angeles (UCLA)",UCLA Electrical Engineering Department,,,,,,,,,2.0
6019,18,2016,,,,,,,,,,,9.0
6021,17,2016,,,,,,,,,,,8.5
6022,11,2016,,,,,,,,,,,5.5
6023,7,2016,,,,,,,,,,,3.5
6024,5,2016,,,,,,,,,,,2.5
6025,11,2016,,,,,,,,,,,5.5
6026,24,2016,"Research Scientist, Google Inc.","Research Scientist, Google Brain",Research Scientist at Google DeepMind,Research Director of OpenAI,"Senior Research Scientist @ Google Brain, Adjunct Professor @ Stanford","Research Scientist, Google Brain",,,,,12.0
6028,4,2016,,,,,,,,,,,2.0
6030,5,2016,,,,,,,,,,,2.5
6033,16,2016,,,,,,,,,,,8.0
6034,7,2016,,,,,,,,,,,3.5
6035,4,2016,"Research Assistant Professor, TTI Chicago",,,,,,,,,,2.0
6036,117,2016,Staff Research Scientist at DeepMind,,,,,,,,,,58.5
6037,41,2016,,,,,,,,,,,20.5
6038,36,2016,,,,,,,,,,,18.0
6039,5,2016,Massachusetts Institute of Technology,,,,,,,,,,2.5
6040,44,2016,,,,,,,,,,,22.0
6042,3,2016,Zhejiang University,,,,,,,,,,1.5
6043,8,2016,,,,,,,,,,,4.0
6046,1,2016,"School of Computing, University of Utah",,,,,,,,,,0.5
6048,6,2016,"Research Scientist, Google Brain / Professor, University of Alberta",,,,,,,,,,3.0
6052,22,2016,"Researcher / Chargé de Recherche (CR1), INRIA Lille - Team SequeL",University of New Hampshire,"Research Scientist, DeepMind",,,,,,,,11.0
6054,18,2016,Google Deepmind,,,,,,,,,,9.0
6055,1277,2016,Google Brain Amsterdam,"Senior Staff Research Scientist, Google Brain",OpenAI co-founder and head of robotics,,,,,,,,638.5
6056,5,2016,"Los Alamos National Laboratory, Theoretical Division",,,,,,,,,,2.5
6057,15,2016,"Assistant Professor, University of Florida",,,,,,,,,,7.5
6059,1,2016,,,,,,,,,,,0.5
6062,38,2016,University of Southern California,Microsoft Research,,,,,,,,,19.0
6063,35,2016,Bayer Crop Sciences,,,,,,,,,,17.5
6066,21,2016,"Assistant Professor, Boston University","Sr. Research Scientist, Yahoo Research",,,,,,,,,10.5
6067,16,2016,"School of Computing, University of Utah",,,,,,,,,,8.0
6074,49,2016,,,,,,,,,,,24.5
6075,7,2016,,,,,,,,,,,3.5
6077,191,2016,DeepMind,,,,,,,,,,95.5
6080,55,2016,,,,,,,,,,,27.5
6084,51,2016,Applied Materials,University of Cambridge,"Professor of Machine Learning, University of Cambridge",,,,,,,,25.5
6088,10,2016,,,,,,,,,,,5.0
6090,2,2016,,,,,,,,,,,1.0
6091,8,2016,,,,,,,,,,,4.0
6092,34,2016,,,,,,,,,,,17.0
6093,17,2016,,,,,,,,,,,8.5
6094,13,2016,,,,,,,,,,,6.5
6098,13,2016,"Postdoctoral researcher, Tufts University",,,,,,,,,,6.5
6099,161,2016,"Assistant Professor, Tsinghua University",,,,,,,,,,80.5
6103,95,2016,SK T-Brain,"Research Scientist, Clova AI Research, NAVER Corp.",Seoul National University. Biointelligence Lab,Ph.D Student  Seoul National University,,,,,,,47.5
6105,231,2016,UC Berkeley,"Senior Staff Research Scientist, Google Brain","UC Berkeley, Google",,,,,,,,115.5
6107,47,2016,"Research Scientist, Google Research",MIT,"Associate professor, Carnegie Mellon University",,,,,,,,23.5
6108,18,2016,Brown University,,,,,,,,,,9.0
6109,14,2016,"Postdoctoral Associate, LIDS, MIT",ETH Zurich,ETH Zurich,"Professor of Computer Science, ETH Zurich",University of Pennsylvania,,,,,,7.0
6113,76,2016,"Ph.D. Candidate, Stanford University",,,,,,,,,,38.0
6115,4,2016,Stanford University,,,,,,,,,,2.0
6118,5,2016,"Electrical Engineering Department, California Institute of Technology",Mose and Lilian S. Bohn Professor of Electrical Engineering,,,,,,,,,2.5
6120,2,2016,,,,,,,,,,,1.0
6121,10,2016,,,,,,,,,,,5.0
6122,2,2016,,,,,,,,,,,1.0
6123,149,2016,"Research Scientist, Intel Corporation",研究总监，Intel Labs China,"Research Director, Intel Labs China",,,,,,,,74.5
6124,4,2016,Harvard University,Tel Aviv University,,,,,,,,,2.0
6125,7,2016,,,,,,,,,,,3.5
6127,3,2016,,,,,,,,,,,1.5
6129,54,2016,,,,,,,,,,,27.0
6130,3,2016,University of Edinburgh,Italian Institute of Technology - Rovereto - Italy,,,,,,,,,1.5
6131,97,2016,Google Medical Brain,Machine Learning Scientist,Associate Professor at Georgia Institute of Technology,Student at Georgia Institute of Technology,,,,,,,48.5
6132,6,2016,"Google Research, NY",New York University,"Professor of Computer Science and Mathematics, Courant Institute of Mathematical …",,,,,,,,3.0
6133,5,2016,,,,,,,,,,,2.5
6135,6,2016,,,,,,,,,,,3.0
6137,3,2016,,,,,,,,,,,1.5
6138,124,2016,"PhD Student, University of Michigan","Senior Research Scientist, Adobe Research",Uber ATG,,,,,,,,62.0
6139,0,2016,NYU,"Professor, Institute of Science and Technology Austria",,,,,,,,,0.0
6140,0,2016,,,,,,,,,,,0.0
6141,6,2016,"Research Staff Member, IBM Research AI",University of Michigan,,,,,,,,,3.0
6142,25,2016,Harvard University,,,,,,,,,,12.5
6145,130,2016,"Research Scientist, Google Research",New York University,,,,,,,,,65.0
6146,26,2016,,,,,,,,,,,13.0
6148,2,2016,"Senior Applied Scientist, Microsoft Research India",,,,,,,,,,1.0
6149,8,2016,"Assistant Professor, Iowa State University","Professor of Electrical Engineering and Computer Science, MIT",,,,,,,,,4.0
6150,16,2016,Columbia University,Princeton University,,,,,,,,,8.0
6152,16,2016,"Professor, Iowa State University",,,,,,,,,,8.0
6153,15,2016,,,,,,,,,,,7.5
6155,9,2016,,,,,,,,,,,4.5
6156,86,2016,Graduate Student,,,,,,,,,,43.0
6157,6,2016,,,,,,,,,,,3.0
6158,39,2016,Tencent AI Lab,"Associate Professor, Sun Yat-sen University",National University of Singapore,,,,,,,,19.5
6159,28,2016,,,,,,,,,,,14.0
6161,28,2016,group leader @ HHMI Janelia,,,,,,,,,,14.0
6162,13,2016,Microsoft Research,University of Southern California,University of Massachusetts Amherst,,,,,,,,6.5
6164,20,2016,"Postdoc, IBM Research, New York","Postdoctoral researcher, Radboud University Nijmegen","Associate Professor, Informatics Institute, University of Amsterdam (NL)",,,,,,,,10.0
6166,15,2016,,,,,,,,,,,7.5
6167,6,2016,Universitat Pompeu Fabra,,,,,,,,,,3.0
6169,2,2016,Princeton University,,,,,,,,,,1.0
6170,5,2016,,,,,,,,,,,2.5
6172,93,2016,,,,,,,,,,,46.5
6174,2,2016,George Washington University,"School of Electronic Engineering, Xidian University, China",,,,,,,,,1.0
6177,8,2016,,,,,,,,,,,4.0
6186,5,2016,University of Utah,University of British Columbia,"Principal Research Scientist, Google Research, New York",EPFL,,,,,,,2.5
6188,2,2016,,,,,,,,,,,1.0
6189,3,2016,,,,,,,,,,,1.5
6190,3,2016,University of Pennsylvania,,,,,,,,,,1.5
6192,47,2016,,,,,,,,,,,23.5
6193,1,2016,"Professor of Mathematics, Loyola Marymount University",Assistant Professor,"Prof of Computer Science, NTU, Singapore",Facebook AI Research,,,,,,,0.5
6194,281,2016,"Principal Researcher at Microsoft Research, Cambridge, UK",Volkswagen Data Lab,Microsoft Research Cambridge,,,,,,,,140.5
6195,2,2016,,,,,,,,,,,1.0
6197,211,2016,,,,,,,,,,,105.5
6200,19,2016,"PhD Candidate, Stanford University",,,,,,,,,,9.5
6206,3,2016,"Dynamical Neuroscience PhD Student, UCSB","Professor of Psychological and Brain Sciences, University of California, Santa Barbara",,,,,,,,,1.5
6209,17,2016,UPMC,"Institut de la Vision, INSERM, Paris","Professor, Institute of Science and Technology Austria",,,,,,,,8.5
6211,28,2016,,,,,,,,,,,14.0
6212,31,2016,,,,,,,,,,,15.5
6213,3,2016,,,,,,,,,,,1.5
6214,55,2016,,,,,,,,,,,27.5
6215,25,2016,"PhD Student, Carnegie Mellon University","Assistant Professor, Electrical Engineering, Arizona State University",,,,,,,,,12.5
6216,31,2016,"Computer Science, University of Texas at Austin",Amazon,"Gottesman Family Centennial Professor, CS Dept, UT Austin",,,,,,,,15.5
6218,15,2016,"PhD student, Machine Learning Department, Carnegie Mellon University",California Institute of Technology,,,,,,,,,7.5
6222,26,2016,"Computer Science PhD Student, Cornell University","Associate Professor of Economics, Fudan University",Cornell University,"Cornell University, University of Pennsylvania, Toyota Technological Institute","Professor of Computer Science, Cornell University",,,,,,13.0
6223,17,2016,,,,,,,,,,,8.5
6224,9,2016,,,,,,,,,,,4.5
6226,79,2016,Brunel Univeristy,,,,,,,,,,39.5
6227,4,2016,,,,,,,,,,,2.0
6228,426,2016,"Associate Professor, University of Oxford","Professor, University of Cambridge, and Chief Scientist, Uber",,,,,,,,,213.0
6229,18,2016,UC Merced,"Professor of Computer Science, University of California, Merced",,,,,,,,,9.0
6230,5,2016,University of California San Diego,"Associate Professor of Computer Science, University of California, San Diego","Professor of Electrical and Computer Engineering, UCSD",,,,,,,,2.5
6233,11,2016,"EPFL, Lausanne","Assistant Professor of Computer Science and Mathematics, National University of Singapore","Professor of Computer Science, ETH Zurich","Associate Professor, Laboratory for Information and Inference Systems, EPFL",,,,,,,5.5
6235,672,2016,,,,,,,,,,,336.0
6236,2,2016,King's College London,,,,,,,,,,1.0
6237,12,2016,,,,,,,,,,,6.0
6238,5,2016,"PhD Student at INRIA, Paris, France",Inria - Ecole Normale Supérieure,,,,,,,,,2.5
6242,6,2016,Dana-Farber Cancer Institute,UCLA,"Professor of Computer Science, UCLA",,,,,,,,3.0
6244,1,2016,ETH Zurich,MIT,,,,,,,,,0.5
6246,30,2016,Senior Research Scientist @ DSO National Laboratories,,,,,,,,,,15.0
6248,263,2016,"University of California, Berkeley",Assistant Professor of Computer Science at the University of Texas at Austin,,,,,,,,,131.5
6249,18,2016,"Machine Learning PhD Student, Università della Svizzera Italiana",,,,,,,,,,9.0
6250,17,2016,Stanford University,"Assistant Professor of Computer Science, Stanford University","Professor of Computer Science, Stanford University",,,,,,,,8.5
6252,11,2016,"University of Illinois, Urbana-Champaign","Assistant Professor, UIUC","Professor of Electrical and Computer Engineering, University of Illinois at Urbana …",,,,,,,,5.5
6254,6,2016,,,,,,,,,,,3.0
6258,7,2016,"Graduate Student, Stanford University","Professor of Computer Science, Stanford University",,,,,,,,,3.5
6259,229,2016,"Research Scientist, Google",,,,,,,,,,114.5
6260,12,2016,Indiana University Bloomington,,,,,,,,,,6.0
6263,70,2016,,,,,,,,,,,35.0
6264,2,2016,,,,,,,,,,,1.0
6265,24,2016,,,,,,,,,,,12.0
6266,2,2016,The Ohio State University,,,,,,,,,,1.0
6267,146,2016,,,,,,,,,,,73.0
6268,120,2016,,,,,,,,,,,60.0
6269,4,2016,"PhD Student, University of Washington","Amazon Professor of Machine Learning, University of Washington",,,,,,,,,2.0
6270,103,2016,"Research Scientist, Facebook","Researcher, Microsoft",Duke University,,,,,,,,51.5
6271,8,2016,"Assistant Professor, Department of Statistics & Data Science, Carnegie Mellon University",Northwestern University,Student at University of Southampton,,,,,,,,4.0
6272,11,2016,"Machine Learning Scientist, Amazon & Heidelberg University","Department of Computational Linguistics, University of Heidelberg",,,,,,,,,5.5
6274,20,2016,,,,,,,,,,,10.0
6275,11,2016,,,,,,,,,,,5.5
6277,2,2016,"PhD Student, Lab. Hubert Curien, France",,,,,,,,,,1.0
6279,116,2016,University of Toronto,"Research Scientist, DeepMind","Associate Professor, University of Toronto","Professor of Computer Science, University of Toronto",,,,,,,58.0
6281,28,2016,"Ph.D. Student in Computer Science, Princeton University",,,,,,,,,,14.0
6283,20,2016,National Institutes of Health,,,,,,,,,,10.0
6285,11,2016,Brown University,,,,,,,,,,5.5
6286,74,2016,,,,,,,,,,,37.0
6287,5,2016,,,,,,,,,,,2.5
6288,284,2016,OpenAI,DeepMind,,,,,,,,,142.0
6290,3,2016,,,,,,,,,,,1.5
6292,10,2016,"Department of Botany, Ramananda College",,,,,,,,,,5.0
6296,3,2016,"Assistant professor, UCLA",,,,,,,,,,1.5
6299,9,2016,Researcher at Microsoft,"Curtin-Woodside Chair Professor, Curtin University",,,,,,,,,4.5
6300,22,2016,,,,,,,,,,,11.0
6301,6,2016,,,,,,,,,,,3.0
6302,11,2016,,,,,,,,,,,5.5
6303,6,2016,,,,,,,,,,,3.0
6308,42,2016,Weizmann Institute of Science,,,,,,,,,,21.0
6310,7,2016,"Associate Professor of Computer Science, Sapienza University of Rome",,,,,,,,,,3.5
6316,34,2016,University of Electronics Science & Technology of China,Stanford University,,,,,,,,,17.0
6319,31,2016,"Ph.D student, UC Berkeley",Senior Researcher at Microsoft,Carnegie Mellon University,,,,,,,,15.5
6320,3,2016,University of Washington,,,,,,,,,,1.5
6321,4,2016,University College London,"Sr Data Scientist, Netflix",,,,,,,,,2.0
6322,17,2016,Washington University in St. Louis,Toyota Technological Institute at Chicago,Washington University in St. Louis,,,,,,,,8.5
6324,30,2016,"Motivo, Inc.",,,,,,,,,,15.0
6325,36,2016,"Research Scientist, Google Brain",,,,,,,,,,18.0
6326,19,2016,Princeton University,"Assistant Professor, Statistics, UBC","Assistant Professor of EECS, Massachusetts Institute of Technology",,,,,,,,9.5
6328,7,2016,"PhD, Machine Learning Department, Carnegie Mellon University",University of Texas at Austin,,,,,,,,,3.5
6329,1,2016,the Ohio State University,,,,,,,,,,0.5
6331,18,2016,PhD at ETH Zurich,"ETH Zurich, Learning & Adaptive Systems Group","Professor of Computer Science, ETH Zurich",,,,,,,,9.0
6332,2,2016,,,,,,,,,,,1.0
6333,31,2016,"Assistant Professor of Computer Science & Engineering, Washington University in St. Louis",,,,,,,,,,15.5
6334,0,2016,Technion,,,,,,,,,,0.0
6337,13,2016,,,,,,,,,,,6.5
6338,7,2016,Zühlke Engineering AG,"Research Scientist, Disney Research",,,,,,,,,3.5
6339,9,2016,Stanford University,,,,,,,,,,4.5
6340,19,2016,,,,,,,,,,,9.5
6341,21,2016,University of Toronto,,,,,,,,,,10.5
6343,18,2016,,,,,,,,,,,9.0
6345,12,2016,,,,,,,,,,,6.0
6346,34,2016,"Postdoctoral Research Fellow, Harvard","Assistant Professor, Statistics, UBC","Assistant Professor of EECS, Massachusetts Institute of Technology",,,,,,,,17.0
6347,241,2016,"Research Scientist, Intel Labs","Professor of Computer Science, University of Freiburg",,,,,,,,,120.5
6350,20,2016,"Department of Computer Science, University of Rochester",,,,,,,,,,10.0
6353,314,2016,NVIDIA Research,Apple,,,,,,,,,157.0
6354,13,2016,,,,,,,,,,,6.5
6357,39,2016,,,,,,,,,,,19.5
6358,18,2016,"Associate in Research, Duke University",,,,,,,,,,9.0
6360,28,2016,,,,,,,,,,,14.0
6361,6,2016,,,,,,,,,,,3.0
6362,9,2016,Stanford University,,,,,,,,,,4.5
6363,15,2016,,,,,,,,,,,7.5
6364,20,2016,"Assistant professor at Leiden University, the Netherlands",VENI Researcher at Centrum Wiskunde & Informatica,,,,,,,,,10.0
6365,57,2016,Montreal Institute for Learning Algorithms (MILA),,,,,,,,,,28.5
6366,8,2016,,,,,,,,,,,4.0
6367,197,2016,,,,,,,,,,,98.5
6368,2,2016,,,,,,,,,,,1.0
6371,26,2016,,,,,,,,,,,13.0
6372,8,2016,,,,,,,,,,,4.0
6373,12,2016,,,,,,,,,,,6.0
6374,23,2016,Johns Hopkins,,,,,,,,,,11.5
6375,15,2016,Columbia university,,,,,,,,,,7.5
6377,19,2016,,,,,,,,,,,9.5
6378,3,2016,University of Cambridge,,,,,,,,,,1.5
6379,2,2016,UMass Amherst,,,,,,,,,,1.0
6382,1,2016,"Postdoc, the MARCS Institute, Western Sydney University",NYU,,,,,,,,,0.5
6387,22,2016,,,,,,,,,,,11.0
6388,306,2016,Google Brain Amsterdam,"Research Scientist, Google Brain",,,,,,,,,153.0
6389,16,2016,Northeastern University,,,,,,,,,,8.0
6390,6,2016,Harvard University,,,,,,,,,,3.0
6392,90,2016,,,,,,,,,,,45.0
6393,4,2016,University of Tokyo,"Gatsby Computational Neuroscience Unit, UCL",,,,,,,,,2.0
6397,140,2016,,,,,,,,,,,70.0
6398,11,2016,,,,,,,,,,,5.5
6399,5,2016,,,,,,,,,,,2.5
6401,13,2016,,,,,,,,,,,6.5
6405,19,2016,"Postdoc, Paul G. Allen School of Computer Science, University of Washington",Mose and Lilian S. Bohn Professor of Electrical Engineering,,,,,,,,,9.5
6406,5,2016,,,,,,,,,,,2.5
6407,4,2016,,,,,,,,,,,2.0
6412,11,2016,University of Tokyo,"Professor, Kyoto University",,,,,,,,,5.5
6413,10,2016,"Researcher, FBK - DAS","IDSIA (Istituto Dalle Molle di Studi sull'Intelligenza Artificiale), Manno (Switzerland)",Utrecht University,IDSIA,,,,,,,5.0
6414,93,2016,Research Scientist at Google Brain,"Postdoctoral Researcher, Department of Applied Physics, Stanford University",Cornell University and Google Brain,Google Brain,"Assistant Professor, Stanford University",,,,,,46.5
6416,8,2016,Korea Institute for Advanced Study,,,,,,,,,,4.0
6417,2,2016,,,,,,,,,,,1.0
6419,24,2016,phd student IU,University of Alberta,"Professor of Computer Science, Northeastern University",,,,,,,,12.0
6420,50,2016,Apple Inc,Research Director at INRIA,,,,,,,,,25.0
6422,37,2016,Indian Institute of Technology Madras,"Graduate Student, University of Illinois, Urbana-Champaign","Professor of Computer Science and Engg., IIT Madras, INDIA",,,,,,,,18.5
6423,108,2016,,,,,,,,,,,54.0
6424,7,2016,NTT,大阪府立大学,,,,,,,,,3.5
6425,50,2016,,,,,,,,,,,25.0
6426,13,2016,,,,,,,,,,,6.5
6427,45,2016,,,,,,,,,,,22.5
6428,186,2016,"Research Scientist, DeepMind","Assistant Professor, Columbia University","Professor of Computer Science, MIT",,,,,,,,93.0
6429,311,2016,"Ph.D. Student, MIT","MEng, MIT",Google Research,,,,,,,,155.5
6430,2,2016,,,,,,,,,,,1.0
6432,2,2016,,,,,,,,,,,1.0
6433,15,2016,"Curtin-Woodside Chair Professor, Curtin University",,,,,,,,,,7.5
6434,35,2016,,,,,,,,,,,17.5
6435,8,2016,"PhD Student, Carnegie Mellon University","Assistant Professor, Electrical Engineering, Arizona State University","Associate professor, Carnegie Mellon University",Carnegie Mellon University,,,,,,,4.0
6437,8,2016,,,,,,,,,,,4.0
6438,9,2016,Assistant Professor - Université de Montréal / Mila,"LIF - QARMA, Aix-Marseille University",,,,,,,,,4.5
